Enrollment_ID,Student_ID,Course_ID,Semester_ID,Grade
E03603,S0584,C044,SEM002,B+
E03604,S0376,C110,SEM006,A-
E03605,S0851,C024,SEM003,B
E03606,S0029,C066,SEM002,B
E03607,S0409,C059,SEM002,A
E03608,S0230,C090,SEM008,B+
E03609,S0478,C016,SEM004,C-
E03610,S0861,C014,SEM008,C+
E03611,S0253,C100,SEM002,B
E03612,S0158,C050,SEM003,B-
E03613,S0094,C029,SEM008,B+
E03614,S0394,C011,SEM006,B+
E03615,S0108,C017,SEM006,B
E03616,S0200,C022,SEM004,A-
E03617,S0323,C040,SEM002,B-
E03618,S0946,C069,SEM008,C+
E03619,S0212,C041,SEM008,B+
E03620,S0061,C057,SEM006,B-
E03621,S0799,C017,SEM005,B
E03622,S0064,C074,SEM001,C-
E03623,S0549,C036,SEM007,B
E03624,S0660,C006,SEM001,A
E03625,S0564,C090,SEM001,B+
E03626,S0998,C113,SEM001,B
E03627,S0944,C111,SEM004,D
E03628,S0721,C062,SEM006,C-
E03629,S0484,C085,SEM007,B+
E03630,S0316,C007,SEM004,B
E03631,S0415,C023,SEM004,B
E03632,S0960,C126,SEM007,C+
E03633,S0372,C004,SEM007,B-
E03634,S0306,C018,SEM003,B-
E03635,S0516,C010,SEM006,B+
E03636,S0298,C053,SEM008,C+
E03637,S0619,C040,SEM006,C+
E03638,S0339,C008,SEM006,B-
E03639,S0919,C053,SEM001,B
E03640,S0072,C055,SEM004,A
E03641,S0275,C087,SEM004,B
E03642,S0683,C044,SEM006,B
E03643,S0099,C062,SEM002,C
E03644,S0564,C137,SEM005,F
E03645,S0851,C009,SEM008,C+
E03646,S0258,C046,SEM008,D
E03647,S0968,C065,SEM005,B
E03648,S0433,C118,SEM006,B-
E03649,S0868,C033,SEM003,B
E03650,S0601,C120,SEM005,B+
E03651,S0024,C060,SEM005,C+
E03652,S0049,C054,SEM007,C
E03653,S0982,C022,SEM003,A
E03654,S0593,C051,SEM004,A-
E03655,S0545,C021,SEM002,A-
E03656,S0895,C063,SEM006,D
E03657,S0546,C036,SEM007,B
E03658,S0582,C004,SEM007,B+
E03659,S0766,C005,SEM004,B+
E03660,S0540,C049,SEM003,B
E03661,S0752,C133,SEM003,B-
E03662,S0567,C069,SEM002,B-
E03663,S0849,C011,SEM001,B
E03664,S0172,C053,SEM008,C+
E03665,S0894,C004,SEM007,B+
E03666,S0351,C015,SEM004,C+
E03667,S0049,C070,SEM007,C+
E03668,S0485,C061,SEM006,B+
E03669,S0102,C006,SEM002,A-
E03670,S0063,C026,SEM007,C+
E03671,S0643,C037,SEM004,A-
E03672,S0512,C026,SEM008,B-
E03673,S0881,C086,SEM006,B+
E03674,S0385,C091,SEM007,A-
E03675,S0375,C010,SEM002,D
E03676,S0195,C031,SEM001,B
E03677,S0684,C027,SEM001,C
E03678,S0309,C007,SEM005,B
E03679,S0859,C080,SEM002,A-
E03680,S0410,C013,SEM005,B-
E03681,S0419,C070,SEM005,A-
E03682,S0290,C107,SEM002,B-
E03683,S0930,C017,SEM007,A
E03684,S0338,C009,SEM005,A-
E03685,S0900,C011,SEM005,B+
E03686,S0452,C010,SEM003,B
E03687,S0706,C014,SEM006,D
E03688,S0025,C050,SEM005,A-
E03689,S0631,C016,SEM002,D
E03690,S0988,C080,SEM003,B+
E03691,S0821,C111,SEM006,A-
E03692,S0815,C024,SEM003,B-
E03693,S0579,C097,SEM005,C
E03694,S0949,C035,SEM004,B
E03695,S0132,C020,SEM002,B-
E03696,S0047,C125,SEM005,C
E03697,S0416,C024,SEM001,B
E03698,S0731,C032,SEM008,C-
E03699,S0312,C024,SEM003,F
E03700,S0398,C038,SEM002,A-
E03701,S0040,C044,SEM005,B-
E03702,S0224,C109,SEM004,B-
E03703,S0902,C097,SEM003,B
E03704,S0509,C085,SEM006,B+
E03705,S0101,C049,SEM004,B
E03706,S0988,C068,SEM006,F
E03707,S0974,C082,SEM003,C-
E03708,S0093,C043,SEM004,C+
E03709,S0438,C096,SEM002,A-
E03710,S0283,C064,SEM008,B+
E03711,S0883,C024,SEM001,B
E03712,S0747,C014,SEM007,C
E03713,S0723,C109,SEM005,B+
E03714,S0194,C035,SEM002,B
E03715,S0535,C074,SEM008,C+
E03716,S0789,C054,SEM005,C-
E03717,S0486,C031,SEM005,B
E03718,S0404,C032,SEM008,B+
E03719,S0915,C038,SEM002,F
E03720,S0338,C058,SEM001,C+
E03721,S0548,C107,SEM002,C
E03722,S0101,C036,SEM007,B
E03723,S0215,C012,SEM004,C
E03724,S0381,C052,SEM002,A-
E03725,S0020,C019,SEM008,B
E03726,S0301,C139,SEM007,B-
E03727,S0035,C033,SEM006,C
E03728,S0686,C015,SEM006,B+
E03729,S0512,C001,SEM006,C+
E03730,S0894,C052,SEM006,C+
E03731,S0090,C023,SEM004,C+
E03732,S0642,C102,SEM008,B-
E03733,S0814,C047,SEM003,C
E03734,S0579,C009,SEM005,B+
E03735,S0262,C090,SEM006,B+
E03736,S0217,C007,SEM004,C+
E03737,S0425,C025,SEM003,B+
E03738,S0595,C024,SEM003,B+
E03739,S0645,C108,SEM003,A
E03740,S0726,C018,SEM001,B+
E03741,S0356,C002,SEM008,B
E03742,S0997,C067,SEM007,C-
E03743,S0643,C054,SEM007,B-
E03744,S0874,C055,SEM005,A
E03745,S0719,C016,SEM007,C-
E03746,S0216,C110,SEM004,F
E03747,S0331,C080,SEM003,B+
E03748,S0914,C063,SEM006,A
E03749,S0465,C008,SEM008,B-
E03750,S0628,C094,SEM004,A-
E03751,S0849,C050,SEM004,D
E03752,S0260,C079,SEM001,C
E03753,S0922,C117,SEM005,A
E03754,S0997,C040,SEM008,B+
E03755,S0569,C094,SEM005,C+
E03756,S0491,C070,SEM002,B
E03757,S0812,C008,SEM007,C-
E03758,S0448,C019,SEM001,B-
E03759,S0379,C040,SEM007,B
E03760,S0528,C032,SEM008,F
E03761,S0604,C062,SEM005,C+
E03762,S0837,C045,SEM005,B-
E03763,S0227,C015,SEM002,C
E03764,S0705,C059,SEM001,B
E03765,S0908,C136,SEM007,A-
E03766,S0128,C045,SEM006,C
E03767,S0637,C006,SEM003,B+
E03768,S0177,C053,SEM003,B
E03769,S0574,C021,SEM002,B
E03770,S0683,C033,SEM001,B
E03771,S0377,C077,SEM003,C+
E03772,S0737,C149,SEM001,B
E03773,S0291,C061,SEM003,B+
E03774,S0530,C007,SEM006,B
E03775,S0490,C018,SEM008,B
E03776,S0570,C015,SEM001,B+
E03777,S0099,C051,SEM003,A
E03778,S0603,C006,SEM003,B+
E03779,S0750,C071,SEM004,B+
E03780,S0975,C035,SEM002,A
E03781,S0636,C139,SEM008,C+
E03782,S0538,C041,SEM002,C-
E03783,S0848,C013,SEM007,B-
E03784,S0794,C085,SEM002,B
E03785,S0739,C125,SEM002,C
E03786,S0530,C047,SEM003,B
E03787,S0934,C123,SEM005,A-
E03788,S0744,C130,SEM005,B+
E03789,S0623,C060,SEM002,B+
E03790,S0276,C020,SEM001,C
E03791,S0895,C042,SEM008,C
E03792,S0409,C123,SEM004,A-
E03793,S0562,C001,SEM006,B-
E03794,S0736,C006,SEM004,C-
E03795,S0086,C065,SEM004,B
E03796,S0240,C014,SEM007,B-
E03797,S0074,C059,SEM007,B+
E03798,S0357,C009,SEM002,B+
E03799,S0646,C049,SEM006,B
E03800,S0394,C105,SEM003,B-
E03801,S0291,C051,SEM002,B+
E03802,S0621,C105,SEM008,B-
E03803,S0540,C069,SEM007,A
E03804,S0529,C091,SEM002,B+
E03805,S0039,C116,SEM008,A-
E03806,S0332,C027,SEM008,F
E03807,S0295,C080,SEM003,B
E03808,S0710,C029,SEM005,B-
E03809,S0520,C038,SEM008,B-
E03810,S0433,C142,SEM004,C+
E03811,S0854,C114,SEM005,B-
E03812,S0131,C056,SEM005,B+
E03813,S0473,C042,SEM002,A
E03814,S0154,C028,SEM005,B-
E03815,S0718,C020,SEM002,B
E03816,S0267,C118,SEM008,A
E03817,S0460,C075,SEM008,C-
E03818,S0455,C038,SEM001,B-
E03819,S0335,C049,SEM003,B+
E03820,S0166,C112,SEM007,B
E03821,S0111,C043,SEM007,C
E03822,S0912,C098,SEM007,B
E03823,S0971,C105,SEM001,C+
E03824,S0826,C057,SEM008,C
E03825,S0861,C074,SEM004,C+
E03826,S0517,C036,SEM006,F
E03827,S0631,C036,SEM008,A-
E03828,S0577,C105,SEM006,B+
E03829,S0362,C023,SEM003,C+
E03830,S0796,C077,SEM005,B
E03831,S0886,C110,SEM002,A-
E03832,S0377,C051,SEM001,D
E03833,S0997,C021,SEM007,C+
E03834,S0784,C085,SEM006,B+
E03835,S0811,C099,SEM007,C+
E03836,S0285,C029,SEM008,A-
E03837,S0434,C100,SEM003,C-
E03838,S0358,C004,SEM001,A-
E03839,S0668,C002,SEM004,B
E03840,S0793,C029,SEM003,A-
E03841,S0705,C051,SEM002,B
E03842,S0025,C056,SEM003,B-
E03843,S0242,C036,SEM002,B
E03844,S0285,C009,SEM001,B-
E03845,S0669,C112,SEM005,C+
E03846,S0650,C025,SEM008,A
E03847,S0311,C034,SEM008,B-
E03848,S0681,C122,SEM003,D
E03849,S0309,C087,SEM002,C+
E03850,S0947,C107,SEM002,C+
E03851,S0843,C028,SEM005,C-
E03852,S0234,C017,SEM007,B+
E03853,S0158,C002,SEM007,C
E03854,S0766,C115,SEM003,B+
E03855,S0379,C112,SEM005,B
E03856,S0917,C079,SEM003,C-
E03857,S0794,C023,SEM008,B-
E03858,S0335,C067,SEM003,B
E03859,S0665,C001,SEM008,B
E03860,S0407,C014,SEM005,C+
E03861,S0781,C013,SEM001,C
E03862,S0852,C026,SEM008,C+
E03863,S0284,C047,SEM004,B
E03864,S0703,C005,SEM006,B+
E03865,S0580,C012,SEM008,D
E03866,S0194,C071,SEM004,C-
E03867,S0980,C084,SEM007,C
E03868,S0567,C002,SEM006,F
E03869,S0022,C072,SEM006,D
E03870,S0255,C020,SEM006,B+
E03871,S0349,C126,SEM004,C+
E03872,S0317,C007,SEM007,B+
E03873,S0395,C082,SEM004,C
E03874,S0294,C023,SEM001,B-
E03875,S0432,C097,SEM007,B+
E03876,S0610,C020,SEM005,C-
E03877,S0128,C113,SEM007,B+
E03878,S0197,C067,SEM003,D
E03879,S0229,C004,SEM008,B+
E03880,S0825,C069,SEM008,A-
E03881,S0086,C057,SEM003,C
E03882,S0096,C125,SEM008,C
E03883,S0477,C142,SEM008,B
E03884,S0903,C068,SEM005,B+
E03885,S0095,C066,SEM002,B
E03886,S0365,C145,SEM002,B+
E03887,S0345,C003,SEM008,C+
E03888,S0033,C038,SEM004,A
E03889,S0567,C094,SEM001,A
E03890,S0868,C010,SEM001,B-
E03891,S0912,C027,SEM006,B
E03892,S0484,C056,SEM001,B+
E03893,S0420,C035,SEM001,A-
E03894,S0305,C015,SEM008,C
E03895,S0755,C055,SEM008,C-
E03896,S0013,C094,SEM004,C+
E03897,S0370,C053,SEM001,F
E03898,S0817,C126,SEM003,B-
E03899,S0687,C012,SEM003,B+
E03900,S0768,C025,SEM006,C-
E03901,S0104,C018,SEM007,C+
E03902,S0794,C055,SEM003,D
E03903,S0294,C136,SEM008,C+
E03904,S0393,C016,SEM006,B
E03905,S0881,C078,SEM002,B
E03906,S0471,C103,SEM007,B
E03907,S0108,C001,SEM008,C+
E03908,S0816,C002,SEM006,A-
E03909,S0025,C105,SEM002,C
E03910,S0367,C040,SEM002,D
E03911,S0438,C048,SEM005,C
E03912,S0699,C007,SEM002,C+
E03913,S0758,C061,SEM001,C+
E03914,S0218,C048,SEM008,C+
E03915,S0348,C085,SEM001,B+
E03916,S0610,C063,SEM002,C+
E03917,S0511,C028,SEM002,C-
E03918,S0697,C085,SEM001,D
E03919,S0714,C016,SEM002,B+
E03920,S0178,C015,SEM001,B+
E03921,S0717,C051,SEM006,B
E03922,S0439,C092,SEM005,A
E03923,S0906,C023,SEM006,B
E03924,S0738,C081,SEM005,B+
E03925,S0369,C015,SEM002,F
E03926,S0331,C005,SEM008,A-
E03927,S0258,C110,SEM003,A
E03928,S0118,C123,SEM001,B
E03929,S0939,C041,SEM008,B-
E03930,S0527,C097,SEM006,A-
E03931,S0268,C109,SEM005,A
E03932,S0128,C006,SEM002,B
E03933,S0979,C029,SEM004,B
E03934,S0469,C122,SEM004,B-
E03935,S0782,C022,SEM006,C
E03936,S0415,C111,SEM001,C
E03937,S0156,C097,SEM003,B-
E03938,S0541,C011,SEM003,A-
E03939,S0901,C003,SEM008,C
E03940,S0649,C045,SEM001,D
E03941,S0521,C106,SEM005,C+
E03942,S0598,C024,SEM003,A
E03943,S0042,C132,SEM007,F
E03944,S0859,C020,SEM002,A-
E03945,S0320,C073,SEM004,C
E03946,S0710,C094,SEM005,D
E03947,S0688,C074,SEM001,A-
E03948,S0821,C014,SEM003,C
E03949,S0904,C103,SEM006,C-
E03950,S0456,C089,SEM003,C-
E03951,S0386,C074,SEM001,A
E03952,S0347,C039,SEM007,B
E03953,S0140,C128,SEM001,F
E03954,S0123,C124,SEM007,A-
E03955,S0203,C031,SEM007,A
E03956,S0531,C077,SEM005,B+
E03957,S0798,C058,SEM007,B+
E03958,S0238,C092,SEM007,B+
E03959,S0908,C037,SEM004,B-
E03960,S0339,C048,SEM004,A-
E03961,S0178,C021,SEM002,B
E03962,S0628,C019,SEM001,B
E03963,S0208,C067,SEM008,B-
E03964,S0725,C047,SEM004,D
E03965,S0485,C040,SEM002,B-
E03966,S0708,C020,SEM003,A
E03967,S0915,C108,SEM006,C
E03968,S1000,C013,SEM006,A
E03969,S0837,C138,SEM008,A-
E03970,S0093,C001,SEM003,B
E03971,S0934,C049,SEM008,B-
E03972,S0556,C048,SEM008,A-
E03973,S0708,C054,SEM001,C
E03974,S0353,C025,SEM007,B
E03975,S0889,C064,SEM002,C-
E03976,S0372,C011,SEM007,A-
E03977,S0542,C053,SEM004,B-
E03978,S0822,C050,SEM003,B-
E03979,S0570,C078,SEM002,B-
E03980,S0568,C104,SEM002,C
E03981,S0526,C063,SEM006,B+
E03982,S0337,C057,SEM001,F
E03983,S0915,C009,SEM008,A-
E03984,S0095,C031,SEM002,B+
E03985,S0310,C030,SEM004,B
E03986,S0210,C020,SEM008,F
E03987,S0451,C114,SEM001,B
E03988,S0940,C108,SEM007,B-
E03989,S0671,C032,SEM008,C+
E03990,S0539,C140,SEM003,C+
E03991,S0183,C047,SEM005,B
E03992,S0095,C036,SEM007,A-
E03993,S0484,C034,SEM007,B+
E03994,S0701,C131,SEM004,C+
E03995,S0226,C077,SEM006,B
E03996,S0647,C030,SEM008,B-
E03997,S0006,C029,SEM003,D
E03998,S0527,C012,SEM003,B
E03999,S0962,C057,SEM008,A-
E04000,S0615,C077,SEM003,B-
E04001,S0484,C064,SEM008,A-
E04002,S0471,C045,SEM005,B
E04003,S0514,C045,SEM005,A
E04004,S0534,C055,SEM006,A-
E04005,S0702,C065,SEM005,A-
E04006,S0371,C081,SEM005,B-
E04007,S0281,C018,SEM007,B
E04008,S0635,C022,SEM005,B-
E04009,S0980,C061,SEM006,B-
E04010,S0476,C023,SEM008,C
E04011,S0234,C017,SEM007,B+
E04012,S0948,C130,SEM008,A-
E04013,S0992,C002,SEM003,B-
E04014,S0133,C047,SEM003,B+
E04015,S0002,C017,SEM004,A-
E04016,S0970,C070,SEM007,A
E04017,S0215,C070,SEM005,C
E04018,S0155,C058,SEM005,F
E04019,S0082,C029,SEM008,C+
E04020,S0048,C031,SEM008,B-
E04021,S0473,C017,SEM004,C+
E04022,S0934,C003,SEM008,B
E04023,S0825,C001,SEM008,C+
E04024,S0564,C018,SEM003,A-
E04025,S0273,C085,SEM005,A
E04026,S0456,C048,SEM001,A-
E04027,S0107,C015,SEM005,B-
E04028,S0230,C009,SEM003,B-
E04029,S0578,C055,SEM006,C+
E04030,S0762,C001,SEM007,B
E04031,S0798,C111,SEM003,B
E04032,S0795,C022,SEM006,B+
E04033,S0750,C090,SEM003,B+
E04034,S0817,C024,SEM006,C-
E04035,S0209,C006,SEM008,B
E04036,S0544,C049,SEM007,B+
E04037,S0541,C004,SEM006,C-
E04038,S0222,C002,SEM002,B+
E04039,S0738,C063,SEM003,B
E04040,S0686,C020,SEM006,B
E04041,S0006,C046,SEM002,B
E04042,S0627,C017,SEM001,A-
E04043,S0995,C020,SEM005,A-
E04044,S0232,C107,SEM006,B+
E04045,S0450,C040,SEM005,A
E04046,S0342,C058,SEM005,B-
E04047,S0010,C008,SEM004,A
E04048,S0800,C081,SEM005,A-
E04049,S0491,C035,SEM002,B-
E04050,S0594,C057,SEM005,F
E04051,S0750,C020,SEM001,B
E04052,S0584,C053,SEM002,B+
E04053,S0521,C124,SEM004,C+
E04054,S0376,C098,SEM006,B+
E04055,S0923,C040,SEM005,C+
E04056,S0041,C043,SEM001,C
E04057,S0425,C040,SEM007,B-
E04058,S0546,C033,SEM002,F
E04059,S0848,C047,SEM002,B
E04060,S0907,C135,SEM005,A-
E04061,S0077,C060,SEM002,B
E04062,S0002,C064,SEM005,A-
E04063,S0713,C022,SEM002,A-
E04064,S0628,C110,SEM004,B-
E04065,S0657,C096,SEM007,B-
E04066,S0410,C001,SEM003,B
E04067,S0185,C009,SEM003,F
E04068,S0578,C119,SEM003,A-
E04069,S0431,C071,SEM007,B-
E04070,S0026,C073,SEM008,A
E04071,S0947,C035,SEM003,F
E04072,S0996,C060,SEM005,B
E04073,S0773,C080,SEM004,B+
E04074,S0135,C130,SEM003,B+
E04075,S0888,C096,SEM005,B
E04076,S0724,C111,SEM008,B-
E04077,S0977,C102,SEM003,B
E04078,S0014,C060,SEM008,A-
E04079,S0160,C093,SEM008,B+
E04080,S0040,C015,SEM008,A-
E04081,S0204,C053,SEM008,B-
E04082,S0398,C089,SEM002,B
E04083,S0350,C036,SEM007,B
E04084,S0940,C039,SEM007,D
E04085,S0525,C071,SEM004,C+
E04086,S0948,C002,SEM008,C+
E04087,S0883,C093,SEM008,A-
E04088,S0225,C038,SEM004,B
E04089,S0852,C017,SEM002,C
E04090,S0640,C018,SEM004,A
E04091,S0381,C011,SEM002,A-
E04092,S0695,C058,SEM001,A-
E04093,S0571,C121,SEM003,D
E04094,S0156,C034,SEM003,B-
E04095,S0858,C024,SEM002,C+
E04096,S0514,C052,SEM005,A
E04097,S0485,C034,SEM004,F
E04098,S0406,C077,SEM007,B-
E04099,S0868,C045,SEM008,C
E04100,S0325,C105,SEM006,B+
E04101,S0854,C099,SEM004,C
E04102,S0864,C102,SEM001,A-
E04103,S0881,C074,SEM003,B+
E04104,S0250,C057,SEM007,D
E04105,S0399,C063,SEM002,A
E04106,S0741,C064,SEM004,B+
E04107,S0944,C056,SEM005,C
E04108,S0830,C107,SEM001,F
E04109,S0705,C071,SEM001,B
E04110,S0752,C123,SEM006,B
E04111,S0274,C094,SEM003,C+
E04112,S0965,C069,SEM006,B-
E04113,S0133,C116,SEM007,B
E04114,S0428,C027,SEM003,A
E04115,S0612,C047,SEM007,B
E04116,S0011,C045,SEM003,B
E04117,S0047,C046,SEM003,D
E04118,S0116,C086,SEM002,B-
E04119,S0945,C034,SEM006,C
E04120,S0426,C111,SEM002,A
E04121,S0985,C012,SEM006,F
E04122,S0232,C020,SEM001,C
E04123,S0113,C079,SEM008,A-
E04124,S0790,C116,SEM005,B
E04125,S0016,C041,SEM002,C-
E04126,S0835,C013,SEM001,A
E04127,S0120,C011,SEM006,B+
E04128,S0471,C146,SEM003,C+
E04129,S0564,C059,SEM005,C-
E04130,S0739,C097,SEM001,B-
E04131,S0918,C027,SEM006,A
E04132,S0959,C078,SEM003,B-
E04133,S0865,C016,SEM007,B+
E04134,S0349,C064,SEM006,B
E04135,S0727,C049,SEM003,B
E04136,S0069,C024,SEM008,D
E04137,S0084,C090,SEM006,B-
E04138,S0760,C029,SEM001,B+
E04139,S0771,C066,SEM001,A-
E04140,S0638,C089,SEM003,B
E04141,S0859,C080,SEM007,A-
E04142,S0834,C070,SEM008,B+
E04143,S0724,C088,SEM003,B
E04144,S0586,C039,SEM001,C+
E04145,S0153,C114,SEM008,B
E04146,S0335,C053,SEM007,B+
E04147,S0537,C022,SEM008,C
E04148,S0880,C013,SEM003,B
E04149,S0341,C061,SEM002,B-
E04150,S0694,C008,SEM007,C+
E04151,S0154,C069,SEM006,B
E04152,S0745,C104,SEM006,C
E04153,S0338,C052,SEM008,B-
E04154,S0362,C136,SEM006,B-
E04155,S0707,C077,SEM008,B+
E04156,S0740,C030,SEM007,B
E04157,S0223,C079,SEM004,C
E04158,S0058,C023,SEM004,C+
E04159,S0495,C091,SEM002,C
E04160,S0415,C114,SEM006,B+
E04161,S0948,C097,SEM006,C
E04162,S0311,C119,SEM005,C-
E04163,S0307,C025,SEM005,B-
E04164,S0574,C029,SEM001,B
E04165,S0095,C057,SEM008,B-
E04166,S0376,C048,SEM007,B
E04167,S0703,C070,SEM007,B
E04168,S0211,C050,SEM007,B-
E04169,S0052,C040,SEM006,A
E04170,S0270,C053,SEM003,C
E04171,S0464,C037,SEM002,B
E04172,S0059,C032,SEM003,C+
E04173,S0460,C043,SEM005,A
E04174,S0490,C050,SEM005,A-
E04175,S0260,C132,SEM003,B+
E04176,S0995,C047,SEM003,B+
E04177,S0954,C074,SEM004,C+
E04178,S0620,C021,SEM007,C-
E04179,S0887,C049,SEM007,B+
E04180,S0833,C074,SEM008,B
E04181,S0465,C108,SEM003,B
E04182,S0391,C029,SEM006,F
E04183,S0955,C036,SEM004,B+
E04184,S0714,C053,SEM008,C-
E04185,S0569,C077,SEM006,A-
E04186,S0528,C063,SEM003,B
E04187,S0213,C015,SEM004,B
E04188,S0835,C064,SEM004,B
E04189,S0197,C098,SEM005,C
E04190,S0017,C010,SEM002,C
E04191,S0573,C115,SEM003,C+
E04192,S0758,C093,SEM004,A-
E04193,S0566,C055,SEM002,A-
E04194,S0532,C104,SEM005,A-
E04195,S0132,C015,SEM004,B+
E04196,S0805,C082,SEM007,A-
E04197,S0718,C002,SEM006,A-
E04198,S0436,C076,SEM001,C
E04199,S0134,C018,SEM003,B
E04200,S0248,C002,SEM005,C
E04201,S0985,C049,SEM003,B+
E04202,S0753,C043,SEM007,B+
E04203,S0656,C125,SEM005,A
E04204,S0732,C043,SEM008,C+
E04205,S0292,C106,SEM004,B
E04206,S0654,C019,SEM004,B+
E04207,S0080,C030,SEM002,C-
E04208,S0535,C076,SEM004,C-
E04209,S0025,C074,SEM005,A-
E04210,S0841,C063,SEM008,F
E04211,S0145,C033,SEM002,C+
E04212,S0897,C133,SEM003,B
E04213,S0881,C023,SEM001,C+
E04214,S0885,C016,SEM005,B+
E04215,S0230,C070,SEM001,B-
E04216,S0843,C003,SEM006,B+
E04217,S0566,C003,SEM001,A-
E04218,S0653,C095,SEM003,A
E04219,S0904,C018,SEM006,B
E04220,S0934,C131,SEM007,C
E04221,S0699,C008,SEM005,B-
E04222,S0919,C074,SEM001,B+
E04223,S0538,C088,SEM006,C+
E04224,S0010,C061,SEM001,C+
E04225,S0308,C011,SEM004,A
E04226,S0976,C060,SEM005,B+
E04227,S0097,C037,SEM006,B-
E04228,S0800,C092,SEM001,A-
E04229,S0804,C031,SEM002,B+
E04230,S0836,C119,SEM001,A
E04231,S0880,C062,SEM005,B-
E04232,S0920,C062,SEM008,B
E04233,S0114,C034,SEM006,B
E04234,S0038,C003,SEM003,C
E04235,S0154,C005,SEM008,C
E04236,S0504,C128,SEM003,A
E04237,S0253,C021,SEM007,B-
E04238,S0305,C098,SEM004,F
E04239,S0151,C071,SEM001,A
E04240,S0790,C016,SEM008,B+
E04241,S0816,C093,SEM007,B
E04242,S0255,C062,SEM002,B-
E04243,S0610,C024,SEM006,C+
E04244,S0454,C025,SEM008,B
E04245,S0094,C130,SEM002,C
E04246,S0439,C084,SEM004,F
E04247,S0554,C037,SEM002,B-
E04248,S0782,C043,SEM007,F
E04249,S0325,C034,SEM007,B+
E04250,S0469,C072,SEM001,B
E04251,S0094,C043,SEM003,D
E04252,S0345,C059,SEM004,C
E04253,S0380,C046,SEM004,C+
E04254,S0812,C095,SEM005,B-
E04255,S0619,C025,SEM008,A
E04256,S0502,C074,SEM003,B
E04257,S0129,C042,SEM006,C+
E04258,S0897,C022,SEM008,C+
E04259,S0791,C014,SEM001,A-
E04260,S0844,C129,SEM001,C+
E04261,S0605,C082,SEM002,C
E04262,S0682,C063,SEM001,C-
E04263,S0975,C013,SEM006,B
E04264,S0227,C018,SEM007,C+
E04265,S0484,C038,SEM004,A
E04266,S0431,C082,SEM002,C
E04267,S0082,C030,SEM007,B+
E04268,S0315,C048,SEM001,D
E04269,S0980,C089,SEM003,B+
E04270,S0085,C014,SEM007,A
E04271,S0786,C083,SEM001,B
E04272,S0125,C027,SEM002,B+
E04273,S0001,C108,SEM003,A-
E04274,S0310,C063,SEM002,B
E04275,S0641,C150,SEM004,B
E04276,S0047,C007,SEM006,B+
E04277,S0374,C086,SEM005,A
E04278,S0680,C019,SEM001,C+
E04279,S0678,C064,SEM006,C-
E04280,S0136,C024,SEM003,B-
E04281,S0982,C054,SEM005,C+
E04282,S0154,C045,SEM003,C+
E04283,S0953,C032,SEM005,B+
E04284,S0339,C007,SEM005,C
E04285,S0558,C055,SEM008,A-
E04286,S0598,C104,SEM006,B
E04287,S0147,C069,SEM003,B+
E04288,S0881,C107,SEM004,B-
E04289,S0611,C001,SEM006,B
E04290,S0331,C074,SEM008,F
E04291,S0599,C007,SEM002,B+
E04292,S0494,C021,SEM002,C
E04293,S0714,C114,SEM008,F
E04294,S0488,C098,SEM006,B
E04295,S0058,C035,SEM008,B
E04296,S0358,C081,SEM005,A
E04297,S0130,C012,SEM005,B
E04298,S0802,C100,SEM005,C
E04299,S0116,C118,SEM005,B+
E04300,S0789,C079,SEM006,C-
E04301,S0297,C120,SEM003,B
E04302,S0248,C015,SEM005,B
E04303,S0019,C061,SEM002,B
E04304,S0347,C015,SEM005,D
E04305,S0023,C024,SEM001,A
E04306,S0534,C013,SEM006,A
E04307,S0200,C110,SEM004,B-
E04308,S0042,C021,SEM006,B
E04309,S0628,C003,SEM006,B
E04310,S0210,C082,SEM006,A
E04311,S0440,C114,SEM004,A-
E04312,S0161,C080,SEM003,B
E04313,S0499,C037,SEM003,C+
E04314,S0504,C097,SEM003,B
E04315,S0991,C037,SEM007,C
E04316,S0180,C023,SEM002,C+
E04317,S0784,C100,SEM007,A-
E04318,S0695,C122,SEM008,A
E04319,S0595,C128,SEM008,C-
E04320,S0672,C063,SEM008,A
E04321,S0970,C074,SEM007,C-
E04322,S0439,C100,SEM001,C+
E04323,S0042,C021,SEM006,F
E04324,S0719,C028,SEM008,A-
E04325,S0597,C135,SEM005,C
E04326,S0850,C061,SEM001,C
E04327,S0610,C074,SEM008,A-
E04328,S0007,C043,SEM006,C
E04329,S0189,C014,SEM001,B
E04330,S0987,C046,SEM002,B-
E04331,S0514,C042,SEM004,A-
E04332,S0685,C035,SEM006,C-
E04333,S0440,C071,SEM005,C+
E04334,S0913,C011,SEM001,B+
E04335,S0229,C025,SEM002,B
E04336,S0404,C009,SEM005,B
E04337,S0449,C036,SEM007,A-
E04338,S0005,C066,SEM002,C
E04339,S0914,C092,SEM008,B
E04340,S0136,C020,SEM004,B+
E04341,S0050,C071,SEM006,A
E04342,S0969,C014,SEM007,B
E04343,S0678,C034,SEM002,C
E04344,S0714,C033,SEM007,B-
E04345,S0449,C075,SEM005,C
E04346,S0301,C015,SEM005,C
E04347,S0616,C031,SEM005,F
E04348,S0713,C110,SEM006,C
E04349,S0874,C083,SEM002,C-
E04350,S0824,C077,SEM004,C+
E04351,S0029,C012,SEM006,B-
E04352,S0466,C057,SEM005,B-
E04353,S0578,C079,SEM003,D
E04354,S0615,C071,SEM008,A
E04355,S0341,C143,SEM005,B-
